transaction_id,customer_id,timestamp,amount,merchant_name,merchant_category,location,payment_method,is_fraud,hour
TXN_00000743,CUST_000116,01:31.9,103.01,"Patterson, Mcclure and Taylor - Pharmacy",Pharmacy,"Smithfurt, Kansas",Credit Card,0,12
TXN_00001484,CUST_000216,04:32.3,140.75,Estes-Bailey - Pharmacy,Pharmacy,"South Adam, Nevada",Debit Card,0,12
TXN_00009422,CUST_000314,04:36.5,87.76,Parsons and Sons - Pharmacy,Pharmacy,"Michelleland, Nevada",Credit Card,0,12
TXN_00003981,CUST_000671,05:33.6,110.64,"Robinson, Lowe and Pacheco - Online Shopping",Online Shopping,"South Monicaton, Arkansas",Debit Card,0,12
TXN_00006297,CUST_000782,07:34.7,105.95,Woods-Lutz - Restaurant,Restaurant,"South Michaelmouth, Washington",Online Banking,0,12
TXN_00001459,CUST_000994,12:32.3,296.59,"Wright, Gray and Tate - Airlines",Airlines,"Markborough, Montana",Debit Card,0,12
TXN_00008288,CUST_000595,17:35.9,183.33,Garrison PLC - Pharmacy,Pharmacy,"East Richardfort, Nebraska",Credit Card,0,12
TXN_00002312,CUST_000855,19:32.8,37.95,Lopez LLC - Gas Station,Gas Station,"Jonathanview, Michigan",Mobile App,0,12
TXN_00003267,CUST_000269,25:33.2,201.31,"Reid, Johnson and Romero - ATM",ATM,"Patriciaborough, South Dakota",Mobile App,0,12
TXN_00004454,CUST_000270,26:33.8,144.97,Patterson Inc - Grocery,Grocery,"South Tammy, West Virginia",Debit Card,0,12
TXN_00003463,CUST_000144,28:33.3,48.88,"Berry, Baker and Christian - Restaurant",Restaurant,"Loveberg, Illinois",Debit Card,0,12
TXN_00009885,CUST_000854,34:36.7,79.91,"Campbell, Brown and Mcbride - Department Store",Department Store,"New Bradley, Mississippi",Credit Card,0,12
TXN_00003271,CUST_000135,40:33.2,464.19,Roberts Ltd - Online Shopping,Online Shopping,"Timothymouth, West Virginia",Credit Card,0,12
TXN_00000077,CUST_000685,42:31.6,139.14,"Blackwell, Freeman and Alvarado - Restaurant",Restaurant,"Lake Davidside, Maine",Credit Card,0,12
TXN_00007865,CUST_000089,51:35.6,481.74,Callahan-Hunter - Online Shopping,Online Shopping,"North Tammy, Delaware",Debit Card,0,12
TXN_00007674,CUST_000026,52:35.5,94,Weaver PLC - Online Shopping,Online Shopping,"New Frank, Mississippi",Online Banking,0,12
TXN_00003144,CUST_000617,53:33.1,85.28,"Herring, Cooper and Sanchez - Pharmacy",Pharmacy,"Sandersstad, Florida",Mobile App,0,12
TXN_00000651,CUST_000362,03:31.8,375.04,Brown Ltd - Online Shopping,Online Shopping,"Ellisonfurt, Indiana",Credit Card,0,13
TXN_00007826,CUST_000001,10:35.6,71.92,"Conway, White and Lee - Grocery",Grocery,"Williamshaven, Louisiana",Debit Card,0,13
TXN_00005393,CUST_000051,11:34.3,245.48,Rodriguez-Porter - Airlines,Airlines,"Lake Lindahaven, Wyoming",Mobile App,0,13
TXN_00004712,CUST_000390,14:34.0,67.72,Cook Inc - Restaurant,Restaurant,"South William, Washington",Mobile App,0,13
TXN_00009550,CUST_000643,22:36.6,120.8,Rivera PLC - Airlines,Airlines,"West Melissahaven, Utah",Mobile App,0,13
TXN_00005819,CUST_000188,23:34.6,198.92,Castillo Inc - ATM,ATM,"Port Crystalfurt, New Hampshire",Debit Card,0,13
TXN_00004825,CUST_000411,26:34.1,296.79,Webb PLC - ATM,ATM,"Serranochester, New York",Credit Card,0,13
TXN_00003010,CUST_000130,27:33.1,42.06,Ortiz Ltd - Gas Station,Gas Station,"North Rachelstad, North Dakota",Credit Card,0,13
TXN_00000991,CUST_000632,39:32.0,27.88,Schultz and Sons - ATM,ATM,"North Mark, Oklahoma",Credit Card,0,13
TXN_00002956,CUST_000048,42:33.1,126.96,Mills-Quinn - Department Store,Department Store,"Port Erinstad, Louisiana",Online Banking,0,13
TXN_00007108,CUST_000049,48:35.1,27.85,"Myers, Fox and Chung - Restaurant",Restaurant,"New Larry, Utah",Debit Card,0,13
TXN_00008429,CUST_000772,48:36.0,50.89,Oneill-Alvarez - Online Shopping,Online Shopping,"East Michael, Mississippi",Credit Card,0,13
TXN_00000942,CUST_000931,03:32.0,72.73,Deleon-West - Restaurant,Restaurant,"Port Donaldtown, Texas",Mobile App,0,14
TXN_00001210,CUST_000830,07:32.1,350.74,Dunn-Solomon - Online Shopping,Online Shopping,"Maymouth, Louisiana",Mobile App,0,14
TXN_00006456,CUST_000707,14:34.8,197.15,Thompson-Jacobs - Online Shopping,Online Shopping,"South Kathryn, Montana",Credit Card,0,14
TXN_00000745,CUST_000205,19:31.9,32.73,Knight-Jensen - Gas Station,Gas Station,"East Brianbury, Connecticut",Debit Card,0,14
TXN_00002976,CUST_000175,20:33.1,43.54,"Kelley, Adkins and Peterson - Pharmacy",Pharmacy,"Thomasshire, Missouri",Online Banking,0,14
TXN_00005410,CUST_000816,20:34.4,287.71,Hubbard-Novak - Online Shopping,Online Shopping,"New Sarafort, New Jersey",Mobile App,0,14
TXN_00003823,CUST_000826,21:33.5,109.26,Gonzalez-Martinez - Grocery,Grocery,"Hunterland, Ohio",Debit Card,0,14
TXN_00006594,CUST_000663,22:34.9,62.51,"Rios, Aguilar and Manning - Grocery",Grocery,"Lake Justinfort, New Jersey",Mobile App,0,14
TXN_00000188,CUST_000854,24:31.6,22.27,Stout-Mccoy - Department Store,Department Store,"New Michael, Maryland",Credit Card,0,14
TXN_00007699,CUST_000766,30:35.5,2441.23,Robinson-Murphy - Airlines,Airlines,"East Molly, Nebraska",Online Banking,1,14
TXN_00001720,CUST_000858,31:32.4,94.22,Hodge-Johnson - Restaurant,Restaurant,"North David, Pennsylvania",Online Banking,0,14
TXN_00008603,CUST_000537,34:36.1,235.41,Lucero-Anderson - Airlines,Airlines,"South Geraldhaven, New Jersey",Debit Card,0,14
TXN_00006275,CUST_000524,35:34.7,46.31,Holden PLC - Department Store,Department Store,"East Victoriashire, Maryland",Online Banking,0,14
TXN_00001744,CUST_000134,38:32.5,75.67,Johnson-Smith - Grocery,Grocery,"East Anita, Florida",Debit Card,0,14
TXN_00005298,CUST_000242,44:34.3,86.38,Foster-Newman - Online Shopping,Online Shopping,"Wheelerborough, Tennessee",Mobile App,0,14
TXN_00007327,CUST_000289,50:35.3,39.58,Russo Group - Department Store,Department Store,"East Carmen, Minnesota",Mobile App,0,14
TXN_00008085,CUST_000453,50:35.8,149.9,"Howard, Glenn and Smith - Hotel",Hotel,"Ortizview, Michigan",Credit Card,0,14
TXN_00002204,CUST_000647,55:32.7,127.77,Montes-Thompson - Restaurant,Restaurant,"New Mary, New Mexico",Online Banking,0,14
TXN_00000544,CUST_000821,01:31.8,67.91,Lewis-Maxwell - Gas Station,Gas Station,"Port Elizabeth, Iowa",Credit Card,0,15
TXN_00004629,CUST_000648,11:33.9,112.71,"Johnson, Simmons and Roberts - Pharmacy",Pharmacy,"Port Cristianbury, New Jersey",Mobile App,0,15
TXN_00002813,CUST_000498,14:33.0,233.93,Clark-Stevenson - Airlines,Airlines,"Hannahmouth, New York",Online Banking,0,15
TXN_00005950,CUST_000932,14:34.6,270.29,"Jones, Pratt and Collins - Department Store",Department Store,"West Edwardstad, Connecticut",Debit Card,0,15
TXN_00006328,CUST_000507,18:34.8,320.31,"Haynes, Green and Rodriguez - Online Shopping",Online Shopping,"West Robert, Rhode Island",Debit Card,0,15
TXN_00004093,CUST_000635,19:33.6,279.79,Edwards Inc - Online Shopping,Online Shopping,"Stanleytown, Nebraska",Online Banking,0,15
TXN_00006500,CUST_000331,19:34.9,188.99,Burke-Gomez - Grocery,Grocery,"Annaview, Rhode Island",Mobile App,0,15
TXN_00007323,CUST_000668,23:35.3,92.13,Thomas and Sons - Restaurant,Restaurant,"Lake Brandonville, Michigan",Credit Card,0,15
TXN_00005381,CUST_000063,27:34.3,102.72,Barr and Sons - Hotel,Hotel,"Emilyland, Colorado",Online Banking,0,15
TXN_00000704,CUST_000399,29:31.9,221.19,"Avila, Willis and Robertson - Pharmacy",Pharmacy,"South Amy, Connecticut",Credit Card,0,15
TXN_00006240,CUST_000087,31:34.7,182.89,Lopez-Lopez - Pharmacy,Pharmacy,"North Jennifer, New Jersey",Online Banking,0,15
TXN_00003272,CUST_000377,32:33.2,70.82,Duarte PLC - Gas Station,Gas Station,"Anafurt, North Carolina",Credit Card,0,15
TXN_00005843,CUST_000539,34:34.6,90.32,Harris-Mueller - Hotel,Hotel,"Nicholasfurt, Delaware",Online Banking,0,15
TXN_00008047,CUST_000928,34:35.7,45.44,"Murillo, Martinez and Lee - Gas Station",Gas Station,"New Valerieshire, Alabama",Debit Card,0,15
TXN_00005385,CUST_000280,35:34.3,111.79,Rodriguez Inc - Grocery,Grocery,"East Juliemouth, Iowa",Online Banking,0,15
TXN_00006967,CUST_000644,42:35.0,24.97,Nielsen-Mitchell - ATM,ATM,"Brenttown, Iowa",Debit Card,0,15
TXN_00005977,CUST_000564,57:34.6,195.86,Robertson-Sanchez - Pharmacy,Pharmacy,"Lake Dominiquemouth, New Mexico",Mobile App,0,15
TXN_00004269,CUST_000690,00:33.7,76.84,Cantu LLC - Restaurant,Restaurant,"Davidchester, North Dakota",Online Banking,0,16
TXN_00003574,CUST_000963,02:33.3,227.23,Davis and Sons - Airlines,Airlines,"Richardburgh, Vermont",Debit Card,0,16
TXN_00003826,CUST_000489,06:33.5,208.44,"Juarez, Richardson and Salas - Pharmacy",Pharmacy,"Priceville, Oklahoma",Mobile App,0,16
TXN_00000912,CUST_000492,18:32.0,226.71,White and Sons - Hotel,Hotel,"Martinezmouth, Indiana",Credit Card,0,16
TXN_00008513,CUST_000534,19:36.0,129.69,"Alvarez, Wallace and Kennedy - Restaurant",Restaurant,"Nathanmouth, Idaho",Mobile App,0,16
TXN_00007898,CUST_000599,21:35.7,55.7,"Haas, Nelson and Lewis - Hotel",Hotel,"Lindabury, Wyoming",Debit Card,0,16
TXN_00007729,CUST_000389,24:35.6,76.09,"Ingram, Mendoza and Trujillo - Pharmacy",Pharmacy,"Port Christina, California",Mobile App,0,16
TXN_00005293,CUST_000068,31:34.3,134.36,"Simpson, Farmer and Davis - Restaurant",Restaurant,"South Robertton, Minnesota",Online Banking,0,16
TXN_00002092,CUST_000025,33:32.7,237.79,Curry PLC - Online Shopping,Online Shopping,"North Rickymouth, Alaska",Credit Card,0,16
TXN_00002421,CUST_000210,35:32.8,56.71,Mcbride and Sons - Gas Station,Gas Station,"Meghanville, Delaware",Debit Card,0,16
TXN_00006892,CUST_000042,45:35.0,405.34,"Raymond, Collins and Stephens - Online Shopping",Online Shopping,"Brandonside, Oklahoma",Online Banking,0,16
TXN_00000751,CUST_000398,46:31.9,15.53,"Hines, Pittman and Hess - Pharmacy",Pharmacy,"Melanieport, Pennsylvania",Mobile App,0,16
TXN_00003709,CUST_000656,50:33.4,265.48,Olsen and Sons - ATM,ATM,"West Leslie, Minnesota",Debit Card,0,16
TXN_00004994,CUST_000406,02:34.2,192.14,"Johnson, Price and Townsend - Airlines",Airlines,"Michelleland, Oklahoma",Online Banking,0,17
TXN_00005143,CUST_000573,17:34.2,82.35,Mcneil-Brown - Grocery,Grocery,"North Alicia, South Carolina",Online Banking,0,17
TXN_00007208,CUST_000909,19:35.2,258.44,Fry Inc - ATM,ATM,"Robinshire, Washington",Debit Card,0,17
TXN_00001358,CUST_000983,21:32.2,153.71,Santos-Payne - Department Store,Department Store,"Hansonton, Florida",Debit Card,0,17
TXN_00000487,CUST_000917,23:31.8,117.6,Ford-Velasquez - Airlines,Airlines,"Lake Timothy, Georgia",Mobile App,0,17
TXN_00002397,CUST_000445,23:32.8,119.71,Jackson-Huang - Airlines,Airlines,"Gregoryside, Idaho",Mobile App,0,17
TXN_00004483,CUST_000689,23:33.8,34.57,"Jefferson, Ross and Leon - Department Store",Department Store,"Mauriceborough, Wisconsin",Credit Card,0,17
TXN_00009302,CUST_000972,25:36.5,30.82,Roberts-Evans - Hotel,Hotel,"Grahamborough, Alabama",Debit Card,0,17
TXN_00007579,CUST_000224,26:35.5,383.77,"Ramirez, Carter and Lynch - Online Shopping",Online Shopping,"West Aliciaview, Utah",Debit Card,0,17
TXN_00005680,CUST_000792,27:34.5,273.47,"Berry, Kane and Greer - Pharmacy",Pharmacy,"East Markborough, Idaho",Mobile App,0,17
TXN_00009805,CUST_000125,29:36.6,61.06,Jones Group - Gas Station,Gas Station,"Stephenmouth, Arkansas",Debit Card,0,17
TXN_00000670,CUST_000590,36:31.9,70.2,Wilson-Smith - Gas Station,Gas Station,"Russofort, Minnesota",Mobile App,0,17
TXN_00005268,CUST_000803,47:34.3,208.82,Goodwin and Sons - Airlines,Airlines,"Campbellhaven, North Carolina",Credit Card,0,17
TXN_00006193,CUST_000158,50:34.7,223.79,Berg Ltd - Hotel,Hotel,"Gillmouth, Massachusetts",Credit Card,0,17
TXN_00003659,CUST_000368,51:33.4,66.63,Bell-Kim - Restaurant,Restaurant,"East Mark, Arkansas",Debit Card,0,17
TXN_00000153,CUST_000111,58:31.6,189.77,Rollins PLC - Grocery,Grocery,"East Darlene, Minnesota",Online Banking,0,17
TXN_00008259,CUST_000351,12:35.9,213.98,"Mullen, Decker and Hudson - Hotel",Hotel,"Lake Karla, North Carolina",Credit Card,0,18
TXN_00008890,CUST_000155,16:36.3,297.77,Cline-Reeves - Department Store,Department Store,"Deanchester, Hawaii",Mobile App,0,18
TXN_00009943,CUST_000276,16:36.7,67.14,Martinez-Gonzalez - Restaurant,Restaurant,"Port Cheryl, Texas",Online Banking,0,18
TXN_00003172,CUST_000606,17:33.1,160.43,"Bailey, Tran and Little - Grocery",Grocery,"South Melissaberg, Illinois",Debit Card,0,18
TXN_00003018,CUST_000462,23:33.1,247.92,Medina Group - Pharmacy,Pharmacy,"Port Ericaland, New York",Debit Card,0,18
TXN_00002082,CUST_000815,24:32.6,72.63,Jackson Inc - Gas Station,Gas Station,"New Theresafurt, Hawaii",Credit Card,0,18
TXN_00005227,CUST_000268,29:34.3,76.33,Young LLC - ATM,ATM,"Lake Debbie, Alabama",Online Banking,0,18
TXN_00001695,CUST_000536,37:32.4,82.86,Sparks LLC - Pharmacy,Pharmacy,"North John, Texas",Mobile App,0,18
TXN_00000768,CUST_000761,40:31.9,465.37,Williams Ltd - Online Shopping,Online Shopping,"Lake Matthew, Idaho",Mobile App,0,18
TXN_00002503,CUST_000358,44:32.9,113.64,Chavez Ltd - Pharmacy,Pharmacy,"Wendyburgh, Nebraska",Debit Card,0,18
TXN_00005334,CUST_000914,50:34.3,101.12,Edwards and Sons - Restaurant,Restaurant,"Youngland, Idaho",Credit Card,0,18
TXN_00000053,CUST_000025,03:31.6,30.13,Jackson Ltd - Pharmacy,Pharmacy,"Smithport, Arkansas",Online Banking,0,19
TXN_00008673,CUST_000237,08:36.1,259.89,Hall Group - Airlines,Airlines,"Donaldside, South Dakota",Credit Card,0,19
TXN_00003433,CUST_000820,19:33.3,136.59,Wagner LLC - Department Store,Department Store,"Angelastad, Pennsylvania",Debit Card,0,19
TXN_00008349,CUST_000220,20:35.9,113.18,Lozano LLC - Restaurant,Restaurant,"West Charlotte, Texas",Mobile App,0,19
TXN_00004280,CUST_000019,22:33.7,171.59,Summers LLC - Department Store,Department Store,"Lake Kevinfurt, Hawaii",Credit Card,0,19
TXN_00004509,CUST_000513,25:33.8,67.58,Tyler-Beard - Hotel,Hotel,"Katelynborough, Nevada",Online Banking,0,19
TXN_00004002,CUST_000518,28:33.6,65.47,Freeman-Robertson - Restaurant,Restaurant,"Port Richard, Alabama",Online Banking,0,19
TXN_00004950,CUST_000785,40:34.2,135.89,Tran Inc - Hotel,Hotel,"North Josephport, Massachusetts",Debit Card,0,19
TXN_00006965,CUST_000515,43:35.0,123.47,Roberts-Copeland - ATM,ATM,"Kevinton, Montana",Mobile App,0,19
TXN_00007923,CUST_000956,44:35.7,113.68,"Bass, Tyler and Knight - Department Store",Department Store,"West Lindsey, Tennessee",Online Banking,0,19
TXN_00006765,CUST_000643,47:35.0,127.24,"Hartman, Atkins and Gutierrez - Grocery",Grocery,"New Ericamouth, Alabama",Credit Card,0,19
TXN_00006385,CUST_000638,01:34.8,16.12,Rubio Ltd - Airlines,Airlines,"Jonathanshire, Hawaii",Mobile App,0,20
TXN_00000138,CUST_000580,18:31.6,132.56,Cross-Sellers - Restaurant,Restaurant,"Christopherfort, New Hampshire",Debit Card,0,20
TXN_00002684,CUST_000228,24:32.9,71.87,Ibarra and Sons - Hotel,Hotel,"New Charles, Massachusetts",Online Banking,0,20
TXN_00004187,CUST_000029,26:33.6,476.7,"Carter, Barber and Salas - Online Shopping",Online Shopping,"Jenniferton, Tennessee",Debit Card,0,20
TXN_00002133,CUST_000150,34:32.7,230.55,Martinez PLC - Airlines,Airlines,"North Christopherbury, Oregon",Mobile App,0,20
TXN_00003110,CUST_000768,36:33.1,63.15,Krueger-Campbell - Hotel,Hotel,"Romeroland, Rhode Island",Mobile App,0,20
TXN_00009465,CUST_000810,43:36.5,124.62,"Burnett, Andersen and Hester - Department Store",Department Store,"Richardsonfort, Virginia",Online Banking,0,20
TXN_00005129,CUST_000702,45:34.2,194.74,Potts Group - Online Shopping,Online Shopping,"South Toddtown, New Hampshire",Mobile App,0,20
TXN_00003654,CUST_000227,49:33.4,94.42,Rojas-Ferguson - Pharmacy,Pharmacy,"South Larry, Montana",Debit Card,0,20
TXN_00001543,CUST_000950,59:32.3,54.12,James-Brown - Restaurant,Restaurant,"Brownfort, Rhode Island",Debit Card,0,20
TXN_00003982,CUST_000886,02:33.6,193.08,Johnson PLC - Department Store,Department Store,"Virginiahaven, Washington",Credit Card,0,21
TXN_00009492,CUST_000230,23:36.5,106.3,"Melton, Rush and Williams - Grocery",Grocery,"South Alexton, Nebraska",Online Banking,0,21
TXN_00000412,CUST_000657,24:31.7,186.99,Holmes Inc - Airlines,Airlines,"West Kennethview, Virginia",Debit Card,0,21
TXN_00006897,CUST_000053,24:35.0,166.57,Fisher LLC - Pharmacy,Pharmacy,"Andreaview, Nebraska",Credit Card,0,21
TXN_00006095,CUST_000175,38:34.6,207.57,Smith PLC - Department Store,Department Store,"Lake Michelle, New Hampshire",Online Banking,0,21
TXN_00004884,CUST_000983,44:34.1,143.02,Thomas-Davis - Online Shopping,Online Shopping,"Munozview, Michigan",Mobile App,0,21
TXN_00001600,CUST_000491,46:32.4,76.92,Weaver Group - Gas Station,Gas Station,"Taylorside, Pennsylvania",Debit Card,0,21
TXN_00000515,CUST_000306,58:31.8,43.82,Ortega-Thomas - Gas Station,Gas Station,"Cantrellton, Alaska",Online Banking,0,21
TXN_00002428,CUST_000413,59:32.8,126.77,"Velez, Daniels and Peters - Hotel",Hotel,"Cisnerosberg, Mississippi",Mobile App,0,21
TXN_00007371,CUST_000129,00:35.3,175.01,Hancock-Phillips - Pharmacy,Pharmacy,"New Amanda, Vermont",Credit Card,0,22
TXN_00007813,CUST_000037,08:35.6,36.79,Mendez and Sons - Online Shopping,Online Shopping,"New Kimberlyshire, South Carolina",Debit Card,0,22
TXN_00009454,CUST_000278,12:36.5,166.75,Chang-Cole - Pharmacy,Pharmacy,"Andradefurt, New York",Mobile App,0,22
TXN_00000295,CUST_000411,17:31.7,141.34,"Gonzalez, Olson and Levy - Restaurant",Restaurant,"East Dana, Louisiana",Credit Card,0,22
TXN_00002647,CUST_000853,26:32.9,159.16,Richardson Inc - Grocery,Grocery,"Christopherberg, Arkansas",Credit Card,0,22
TXN_00004748,CUST_000894,29:34.0,161.42,Jones-Smith - Hotel,Hotel,"Hardybury, Alabama",Online Banking,0,22
TXN_00008986,CUST_000093,43:36.3,76.64,Campbell-Baldwin - Airlines,Airlines,"Christopherton, New Hampshire",Mobile App,0,22
TXN_00006497,CUST_000763,47:34.9,295.58,"Crawford, Thomas and Lewis - ATM",ATM,"East Angelchester, Indiana",Debit Card,0,22
TXN_00004023,CUST_000156,48:33.6,195.03,Nicholson Inc - Hotel,Hotel,"Martinezport, South Carolina",Debit Card,0,22
TXN_00006739,CUST_000677,48:35.0,83.37,Austin LLC - Restaurant,Restaurant,"Lake Lisaberg, Nevada",Debit Card,0,22
TXN_00000916,CUST_000807,49:32.0,25.9,Benitez-Moran - Pharmacy,Pharmacy,"West Christopher, Connecticut",Online Banking,0,22
TXN_00003415,CUST_000507,50:33.3,186.35,Cole PLC - Airlines,Airlines,"Shannonport, Oregon",Mobile App,0,22
TXN_00006782,CUST_000789,56:35.0,180.09,"Burns, Henson and Henry - Grocery",Grocery,"Lake Kevinton, New York",Debit Card,0,22
TXN_00005130,CUST_000134,57:34.2,32.26,White Group - Department Store,Department Store,"New Karen, Alabama",Mobile App,0,22
TXN_00001985,CUST_000115,02:32.6,189.39,"Wade, Wagner and Kane - Airlines",Airlines,"Randallstad, Maryland",Debit Card,0,23
TXN_00008322,CUST_000586,11:35.9,34.49,Smith LLC - Gas Station,Gas Station,"West Anthonyhaven, Virginia",Debit Card,0,23
TXN_00008726,CUST_000765,12:36.2,272.93,"Mooney, Mcguire and Lozano - Online Shopping",Online Shopping,"Howellmouth, Nebraska",Debit Card,0,23
TXN_00001761,CUST_000892,19:32.5,188.15,Johnson-Thornton - Grocery,Grocery,"Lake David, Maryland",Online Banking,0,23
TXN_00004174,CUST_000072,25:33.6,296.62,Brady Group - Hotel,Hotel,"South Brenda, Arizona",Credit Card,0,23
TXN_00006873,CUST_000764,31:35.0,129.04,"Reyes, Williams and Walker - Pharmacy",Pharmacy,"Miguelborough, Florida",Online Banking,0,23
TXN_00008610,CUST_000286,35:36.1,226.23,Ward and Sons - Department Store,Department Store,"Jacksonville, New York",Debit Card,0,23
TXN_00004237,CUST_000267,43:33.7,89.6,"Sawyer, Frank and Kelly - ATM",ATM,"Schroederburgh, Alaska",Mobile App,0,23
TXN_00006386,CUST_000981,48:34.8,161.56,Marquez-Fields - Department Store,Department Store,"Beasleymouth, West Virginia",Online Banking,0,23
TXN_00008165,CUST_000979,54:35.8,113.86,Torres-Morgan - Pharmacy,Pharmacy,"Rodriguezshire, Connecticut",Debit Card,0,23
TXN_00005060,CUST_000739,02:34.2,64.97,Carter PLC - Grocery,Grocery,"North Ryanfort, Georgia",Credit Card,0,0
TXN_00004703,CUST_000654,03:33.9,96.32,"Weber, Mccoy and Russell - Hotel",Hotel,"Valeriehaven, Texas",Mobile App,0,0
TXN_00003450,CUST_000299,06:33.3,47.65,"Johnson, Gill and Santos - Gas Station",Gas Station,"West Denisechester, Wisconsin",Online Banking,0,0
TXN_00003497,CUST_000451,06:33.3,85.85,Clark Ltd - Restaurant,Restaurant,"North Dakota, Nevada",Debit Card,0,0
TXN_00006203,CUST_000175,06:34.7,212.66,Glover PLC - ATM,ATM,"Pollardtown, Nebraska",Mobile App,0,0
TXN_00006075,CUST_000262,14:34.6,32.38,"Perez, Lewis and Wheeler - Hotel",Hotel,"Wilsonbury, Kentucky",Mobile App,0,0
TXN_00006635,CUST_000838,14:34.9,293.86,Byrd-Arroyo - Airlines,Airlines,"Emilyberg, Oregon",Mobile App,0,0
TXN_00000575,CUST_000055,16:31.8,65.06,Murray LLC - ATM,ATM,"Stephensmouth, Massachusetts",Online Banking,0,0
TXN_00006244,CUST_001000,20:34.7,4298.77,Mcgee Ltd - Online Shopping,Online Shopping,"Nicolefort, Texas",Debit Card,1,0
